name,dependence
YPR160C-A,not_checked
YPR169W-A,not_checked
YPR170W-B,no_call
YPR170W-A,not_checked
YPR204C-A,not_checked
Q0010,not_checked
Q0017,not_checked
Q0032,not_checked
COX1,not_checked
AI1,not_checked
AI3,not_checked
AI5_ALPHA,not_checked
AI4,not_checked
AI2,not_checked
AI5_BETA,not_checked
ATP8,not_checked
ATP6,not_checked
Q0092,not_checked
COB,not_checked
BI4,not_checked
BI3,not_checked
BI2,not_checked
OLI1,not_checked
VAR1,not_checked
Q0142,not_checked
Q0143,not_checked
Q0144,not_checked
SCEI,not_checked
Q0182,not_checked
COX2,not_checked
Q0255,not_checked
COX3,not_checked
Q0297,not_checked
YBL113W-A,not_checked
PAU9,no_call
YBL100W-C,no_call
YBL071C-B,no_call
KTI11,no_call
YBL068W-A,not_checked
CMC2,tail_independent
MIN6,tail_independent
YBL039C-A,not_checked
YBL029C-A,tail_dependent
YBL008W-A,no_call
YBL006W-A,not_checked
MNC1,not_checked
YBR056C-B,not_checked
TSC3,tail_independent
YBR072C-A,no_call
YBR076C-A,not_checked
YBR085C-A,tail_dependent
YBR103C-A,not_checked
YBR109W-A,not_checked
SUS1,tail_independent
YBR121C-A,not_checked
MEO1,not_checked
YBR126W-B,not_checked
YBR131C-A,not_checked
YBR141W-A,not_checked
YBR182C-A,no_call
YBR191W-A,not_checked
YBR196C-A,not_checked
YBR196C-B,no_call
YBR200W-A,no_call
MIN7,tail_independent
YBR221W-A,no_call
YBR223W-A,not_checked
COQ21,no_call
DAD3,tail_independent
RCF3,tail_independent
TYC1,no_call
YBR298C-A,not_checked
GEX1,not_checked
ADF1,tail_independent
MIC10,tail_independent
YCL048W-A,no_call
HBN1,tail_dependent
YCL021W-A,not_checked
YCL012C,tail_independent
VMA9,tail_independent
YCL001W-B,not_checked
YCR024C-B,not_checked
YCR038W-A,not_checked
YCR045W-A,not_checked
YCR047W-A,not_checked
EGO2,tail_independent
YCR081C-A,not_checked
YCR095W-A,tail_independent
YCR097W-A,not_checked
YCR108C,not_checked
YDL247W-A,not_checked
YDL240C-A,not_checked
YDL185C-A,not_checked
MHF2,tail_independent
YDL159W-A,not_checked
YDL159C-B,not_checked
YDL114W-A,not_checked
YDL086C-A,not_checked
YDL085C-A,tail_independent
YDL025W-A,not_checked
YDL022C-A,not_checked
YDL007C-A,no_call
YDR003W-A,not_checked
HED1,no_call
TFB5,tail_independent
YDR118W-A,not_checked
COX26,no_call
YDR169C-A,not_checked
YDR182W-A,not_checked
YDR183C-A,not_checked
YDR194W-A,no_call
SEC26,tail_independent
AMD2,tail_independent
PRP28,tail_independent
PEX5,tail_independent
MNN10,tail_independent
YDR246W-A,no_call
YDR320W-B,not_checked
DAD4,tail_independent
YDR354C-A,not_checked
YDR371C-A,not_checked
WIP1,tail_independent
SDH6,no_call
COI1,tail_independent
YDR406W-A,not_checked
CMI8,no_call
YDR464C-A,not_checked
YDR510C-A,not_checked
YDR524W-C,no_call
YDR524C-B,tail_dependent
YDR524C-A,not_checked
YDR545C-A,not_checked
YEL077W-A,not_checked
YEL075W-A,not_checked
YEL053W-A,not_checked
YEL050W-A,not_checked
YEL034C-A,not_checked
YEL032C-A,not_checked
YEL030C-A,not_checked
YEL020C-B,not_checked
YEL018C-A,not_checked
YEL009C-A,not_checked
YEL008C-A,not_checked
YER006C-A,not_checked
BUD25,no_call
YER023C-A,not_checked
FMP49,not_checked
YER046W-A,not_checked
YER053C-A,no_call
YER067C-A,not_checked
YER068C-A,not_checked
YOS1,tail_independent
YER076W-A,not_checked
YER078W-A,no_call
YER079C-A,not_checked
YER084W-A,not_checked
SBH1,tail_independent
YER088W-B,not_checked
YER088C-A,not_checked
YER090C-A,not_checked
YER107W-A,not_checked
YER133W-A,not_checked
YER137W-A,not_checked
YER145C-A,not_checked
YER147C-A,not_checked
YER148W-A,not_checked
YER152W-A,not_checked
YER158W-A,not_checked
YER165C-A,not_checked
YER172C-A,not_checked
YER175W-A,tail_independent
SLO1,tail_independent
YER188C-A,no_call
YER190C-A,not_checked
YER190C-B,not_checked
YFL041W-A,no_call
YFL031C-A,not_checked
YFL021C-A,not_checked
YFL015W-A,not_checked
YFL012W-A,not_checked
YFR009W-A,not_checked
YFR010W-A,not_checked
YFR012W-A,not_checked
MIN10,tail_independent
YFR034W-A,not_checked
YFR036W-A,not_checked
YFR052C-A,not_checked
YGL258W-A,not_checked
YGL194C-A,tail_independent
YGL188C-A,tail_independent
YGL123C-A,not_checked
YGL063C-A,not_checked
YGL041C-B,no_call
DPC13,tail_independent
YGL014C-A,not_checked
YGL007C-A,not_checked
YGL006W-A,no_call
NAG1,no_call
YGR035W-A,not_checked
YGR068W-A,not_checked
YGR121W-A,no_call
YGR146C-A,not_checked
YGR161W-C,tail_independent
LSO2,tail_independent
YGR174W-A,no_call
YGR204C-A,not_checked
YGR240C-A,not_checked
YGR270C-A,not_checked
EFG1,tail_independent
YGR296C-A,not_checked
YGR296C-B,not_checked
YHL050W-A,not_checked
YHL048C-A,no_call
YHL046W-A,not_checked
YHL034W-A,not_checked
YHL030W-A,not_checked
YHL019W-A,not_checked
YHL015W-A,no_call
YHL006W-A,not_checked
YHL002C-A,not_checked
YHR007C-A,not_checked
YHR022C-A,no_call
YHR028W-A,not_checked
YHR032W-A,not_checked
YHR032C-A,not_checked
YHR050W-A,no_call
YHR052W-A,not_checked
YHR054W-A,not_checked
YHR056W-A,not_checked
YHR063W-A,not_checked
YHR069C-A,not_checked
YHR070C-A,not_checked
YHR071C-A,not_checked
NOP10,tail_independent
YHR073W-A,not_checked
YHR073C-B,not_checked
YHR086W-A,not_checked
YHR131W-A,not_checked
IGO2,tail_independent
YHR137C-A,not_checked
YHR165W-A,not_checked
YHR175W-A,not_checked
YHR180W-A,not_checked
YHR180C-B,not_checked
YHR182C-A,not_checked
YHR193C-A,not_checked
NBL1,no_call
YHR212W-A,not_checked
YHR213W-A,not_checked
YHR213W-B,not_checked
YHR214C-D,no_call
YHR214C-E,no_call
YHR218W-A,not_checked
YHR219C-A,not_checked
YIL177W-A,not_checked
YIL171W-A,not_checked
YIL156W-A,not_checked
MCO8,no_call
YIL142C-A,not_checked
YIL134C-A,no_call
YIL115W-A,not_checked
YIL105W-A,not_checked
YIL102C-A,tail_independent
YIL100C-A,not_checked
YIL071W-A,not_checked
YIL068W-A,not_checked
YIL066W-A,not_checked
YIL047C-A,not_checked
YIL046W-A,no_call
YIL030W-A,not_checked
YIL029W-A,not_checked
YIL021C-A,not_checked
YIL020C-A,not_checked
YIL014C-A,no_call
CMI7,tail_independent
YIR017W-A,not_checked
YIR018C-A,not_checked
YIR020W-A,not_checked
YIR020C-B,not_checked
YIR021W-A,no_call
YIR023C-A,not_checked
YIR030W-A,not_checked
YIR036W-A,not_checked
